date,symbol,gap_percentage,previous_close,open,high,low,close,volume,dollar_change
2024-11-26 05:00:00+00:00,PGHL,89.75,10.54,20.0,107.36,17.99,107.36,2932177,9.46
2024-11-27 05:00:00+00:00,UMAC,89.53,5.36,10.16,11.67,7.19,9.89,56838968,4.8
2023-05-26 04:00:00+00:00,ELEV,89.37,3.01,5.7,5.89,4.37,5.02,66835406,2.69
2024-08-23 04:00:00+00:00,MNTS,89.33,0.58,1.09,2.04,0.89,1.05,231743300,0.51
2023-11-10 05:00:00+00:00,NAYA,89.23,0.69,1.3,2.04,1.12,1.31,72143119,0.61
2024-03-22 04:00:00+00:00,NVFY,89.19,1.85,3.5,4.42,2.87,3.04,69178321,1.65
2023-12-26 05:00:00+00:00,IINN,89.08,1.19,2.25,2.49,1.25,1.27,37609809,1.06
2023-10-12 04:00:00+00:00,RSLS,88.89,0.27,0.51,0.55,0.3,0.34,73258883,0.24
2024-12-26 05:00:00+00:00,ADD,88.89,2.16,4.08,4.35,2.55,2.6,27924285,1.92
2024-10-02 04:00:00+00:00,ICCT,88.83,0.35,0.66,0.72,0.48,0.56,95675213,0.31
2024-08-05 04:00:00+00:00,UVIX,88.75,10.4,19.63,19.97,13.7,19.18,36363356,9.23
2024-07-15 04:00:00+00:00,DATS,88.46,1.04,1.96,2.06,1.53,1.89,54753781,0.92
2023-04-28 04:00:00+00:00,TPST,88.37,1.72,3.24,3.8,1.93,2.12,11376621,1.52
2023-04-21 04:00:00+00:00,MGRX,88.32,0.93,1.76,3.18,1.43,1.48,103764597,0.83
2023-06-06 04:00:00+00:00,HOTH,88.3,1.88,3.54,4.3,3.04,3.35,97498218,1.66
2024-11-14 05:00:00+00:00,UAVS,88.2,1.61,3.03,4.88,2.76,3.58,167329981,1.42
2023-05-01 04:00:00+00:00,HLP,88.1,4.2,7.9,8.68,3.7,3.79,9143154,3.7
2024-12-10 05:00:00+00:00,QURE,88.07,7.29,13.72,17.39,12.8,15.3,61928113,6.43
2024-08-29 04:00:00+00:00,LUCY,87.92,3.31,6.22,7.0,4.75,5.09,86549816,2.91
2024-12-30 05:00:00+00:00,HOLO,87.92,2.4,4.51,7.81,3.42,6.41,221846155,2.11
2024-03-28 04:00:00+00:00,BDRX,87.43,0.86,1.61,2.0,1.35,1.62,88371637,0.75
2024-10-11 04:00:00+00:00,TWG,87.38,2.14,4.01,8.6,3.9,7.14,154245253,1.87
2024-11-12 05:00:00+00:00,BTCT,87.3,2.52,4.72,17.0,4.08,10.5,128436910,2.2
2024-11-22 05:00:00+00:00,SKK,87.27,1.1,2.06,2.59,1.57,1.84,107468324,0.96
2023-10-18 04:00:00+00:00,TGL,87.21,0.31,0.58,0.62,0.37,0.43,82830012,0.27
2023-08-15 04:00:00+00:00,DCTH,87.18,3.12,5.84,7.27,5.34,5.67,105188922,2.72
2023-09-11 04:00:00+00:00,NBY,87.1,0.62,1.16,1.28,0.66,0.69,57044929,0.54
2024-05-17 04:00:00+00:00,XHG,87.02,0.48,0.9,2.75,0.7,1.55,57313219,0.42
2025-01-06 05:00:00+00:00,SPRC,87.01,0.53,0.99,1.79,0.86,1.07,191205421,0.46
2024-01-24 05:00:00+00:00,EVAX,86.97,4.99,9.33,13.61,8.35,10.65,32953943,4.34
2024-09-27 04:00:00+00:00,ONCO,86.86,3.36,6.27,6.49,5.01,5.96,34906711,2.91
2024-03-18 04:00:00+00:00,STI,86.78,1.74,3.25,3.64,2.61,2.72,90613338,1.51
2024-09-13 04:00:00+00:00,XXII,86.63,0.27,0.5,0.51,0.29,0.34,184775188,0.23
2023-01-11 05:00:00+00:00,LIPO,86.5,3.11,5.8,6.1,3.39,3.67,25043950,2.69
2024-02-14 05:00:00+00:00,IINN,86.46,0.96,1.79,1.96,1.11,1.3,47213533,0.83
2023-08-07 04:00:00+00:00,NITO,86.44,0.63,1.18,2.36,1.05,1.56,68881464,0.55
2024-09-10 04:00:00+00:00,BKYI,86.21,1.01,1.89,3.15,1.75,2.0,146559396,0.88
2024-08-06 04:00:00+00:00,LYT,85.82,1.41,2.62,2.77,1.85,2.18,26928209,1.21
2023-12-14 05:00:00+00:00,XBP,85.71,5.67,10.53,11.1,6.15,8.48,3739423,4.86
2024-05-15 04:00:00+00:00,EDBL,85.71,4.27,7.93,9.2,4.81,4.94,18601771,3.66
2024-08-12 04:00:00+00:00,RVNC,85.69,3.53,6.55,6.6,6.53,6.6,61906720,3.02
2024-12-23 05:00:00+00:00,GTBP,85.67,1.75,3.24,4.1,2.42,2.81,20856576,1.5
2025-01-03 05:00:00+00:00,MFI,85.49,0.73,1.35,1.58,1.08,1.28,79204579,0.62
2024-02-20 05:00:00+00:00,SPRC,85.34,3.48,6.45,6.78,3.83,4.02,13976366,2.97
2023-02-03 05:00:00+00:00,HSCS,85.21,1.42,2.63,3.95,2.09,3.4,66359881,1.21
2025-01-03 05:00:00+00:00,CYCC,85.14,0.37,0.69,0.89,0.43,0.46,112391321,0.32
2023-12-12 05:00:00+00:00,ADTX,84.99,3.8,7.03,9.5,5.54,6.09,35612986,3.23
2024-01-05 05:00:00+00:00,BNZI,84.94,1.66,3.07,3.55,2.33,2.57,72096887,1.41
2023-04-13 04:00:00+00:00,AUUD,84.87,0.53,0.98,1.18,0.7,0.89,44979147,0.45
2023-01-31 05:00:00+00:00,THAR,84.8,0.67,1.24,1.8,1.11,1.2,74386071,0.57
2024-11-21 05:00:00+00:00,CTV,84.57,1.62,2.99,3.05,2.98,3.01,58198354,1.37
2024-03-12 04:00:00+00:00,CLRO,84.47,0.91,1.67,2.48,1.61,2.06,145120564,0.76
2024-09-26 04:00:00+00:00,KTTA,84.4,3.85,7.09,7.5,5.35,5.85,57247422,3.24
2024-10-16 04:00:00+00:00,AIFF,84.35,3.13,5.77,5.82,3.11,4.1,2954588,2.64
2023-01-18 05:00:00+00:00,OTRK,84.35,0.57,1.06,1.65,0.93,1.12,184337914,0.49
2025-01-02 05:00:00+00:00,ORIS,84.31,1.53,2.82,2.85,1.97,2.17,31119402,1.29
2023-07-11 04:00:00+00:00,TAOP,84.28,0.53,0.97,1.02,0.6,0.7,32575094,0.44
2024-12-23 05:00:00+00:00,RAPT,84.15,0.83,1.52,2.32,1.46,1.74,141065397,0.69
2024-03-11 04:00:00+00:00,DUO,83.5,0.6,1.11,1.32,0.65,0.67,75517838,0.51
2024-11-05 05:00:00+00:00,ALBT,83.48,2.24,4.11,4.69,3.21,3.6,33704337,1.87
2023-05-22 04:00:00+00:00,TECX,83.2,0.78,1.42,1.7,1.18,1.31,85610040,0.64
2023-03-17 04:00:00+00:00,ENZ,83.19,1.19,2.18,2.39,1.96,2.25,35961948,0.99
2024-02-16 05:00:00+00:00,TCTM,83.02,1.06,1.94,2.4,1.4,1.8,12177944,0.88
2024-12-11 05:00:00+00:00,LAES,83.01,0.57,1.04,1.45,0.96,1.15,225464882,0.47
2023-10-03 04:00:00+00:00,SPRC,82.88,3.68,6.73,7.05,4.61,5.1,13318390,3.05
2024-04-19 04:00:00+00:00,ZCMD,82.76,1.45,2.65,2.74,1.71,1.94,31481904,1.2
2024-07-15 04:00:00+00:00,AREB,82.69,0.52,0.95,1.03,0.66,0.67,103693065,0.43
2024-07-02 04:00:00+00:00,VS,82.58,1.32,2.41,2.5,1.72,1.9,58922979,1.09
2024-09-23 04:00:00+00:00,NVVE,82.4,3.92,7.15,8.76,5.57,6.68,31360250,3.23
2024-11-04 05:00:00+00:00,STAF,82.35,1.7,3.1,3.62,2.48,2.84,53098495,1.4
2024-12-05 05:00:00+00:00,PRFX,82.09,2.68,4.88,5.84,4.07,4.5,33216123,2.2
2024-02-23 05:00:00+00:00,OCEA,82.02,0.55,1.0,2.1,0.7,1.57,105743395,0.45
2024-02-13 05:00:00+00:00,BMR,82.01,9.95,18.11,21.7,13.0,14.06,47965846,8.16
2023-12-01 05:00:00+00:00,ALT,81.65,3.16,5.74,5.87,3.52,3.57,101190426,2.58
2023-04-13 04:00:00+00:00,SABS,81.58,0.38,0.69,0.82,0.63,0.76,26281797,0.31
2023-12-15 05:00:00+00:00,BATL,81.42,5.28,9.57,9.68,9.57,9.59,1051911,4.29
2024-02-27 05:00:00+00:00,VKTX,81.31,38.48,69.77,90.0,57.56,85.05,59043830,31.29
2023-10-31 04:00:00+00:00,SPRC,81.23,3.41,6.18,6.64,4.88,5.62,22603298,2.77
2024-07-10 04:00:00+00:00,VRPX,81.03,1.16,2.1,3.39,1.58,1.7,117184981,0.94
2024-01-03 05:00:00+00:00,ABVC,80.83,1.2,2.17,2.45,1.75,1.93,89165941,0.97
2024-04-04 04:00:00+00:00,TVGN,80.54,2.62,4.73,4.78,2.95,3.4,19069586,2.11
2023-07-26 04:00:00+00:00,SIMO,80.46,52.2,94.2,95.33,56.54,65.35,17778474,42.0
2024-02-14 05:00:00+00:00,ENGN,80.45,7.62,13.75,16.81,12.08,16.5,867165,6.13
2024-03-06 05:00:00+00:00,AISP,80.4,4.95,8.93,9.32,6.28,6.92,67979056,3.98
2023-04-14 04:00:00+00:00,PTPI,80.2,1.01,1.82,8.52,1.41,4.59,77020062,0.81
2024-11-25 05:00:00+00:00,QMMM,80.02,0.75,1.35,1.83,0.95,1.09,95812349,0.6
2023-09-06 04:00:00+00:00,PALI,79.79,0.69,1.24,1.93,1.13,1.44,164210748,0.55
2023-12-28 05:00:00+00:00,SNES,79.71,0.86,1.55,2.14,1.21,1.73,78758388,0.69
2024-06-28 04:00:00+00:00,COSM,79.68,0.68,1.22,1.39,0.95,1.04,81287280,0.54
2024-10-28 04:00:00+00:00,HCTI,79.62,0.58,1.04,1.9,0.96,1.3,146378165,0.46
2024-02-12 05:00:00+00:00,MGIH,79.61,1.03,1.85,9.57,1.66,3.11,87424648,0.82
2024-01-30 05:00:00+00:00,ATPC,79.57,0.51,0.92,0.98,0.55,0.57,42549973,0.41
2024-07-24 04:00:00+00:00,SGMO,79.42,0.4,0.72,0.9,0.5,0.56,263133460,0.32
2023-07-13 04:00:00+00:00,JZXN,79.21,2.79,5.0,5.68,3.65,4.06,32725886,2.21
2023-03-31 04:00:00+00:00,UHG,79.02,12.68,22.7,29.0,19.58,20.8,793662,10.02
2024-04-17 04:00:00+00:00,WISA,78.85,6.1,10.91,10.95,6.71,9.25,68309715,4.81
2024-07-30 04:00:00+00:00,PCSA,78.82,1.7,3.04,3.1,1.98,2.28,58012242,1.34
2024-01-29 05:00:00+00:00,REVB,78.8,9.87,17.64,25.26,12.3,12.99,5397963,7.77
2023-12-21 05:00:00+00:00,HOOK,78.76,0.56,1.01,1.13,0.82,0.86,104767801,0.45
2023-01-31 05:00:00+00:00,CNTX,78.62,0.68,1.22,1.55,0.97,1.06,76407887,0.54
2024-05-08 04:00:00+00:00,REBN,78.61,1.73,3.09,4.52,2.74,3.19,109955801,1.36
2024-02-26 05:00:00+00:00,ZVSA,78.53,0.8,1.43,2.5,1.04,1.08,88802087,0.63
2024-12-06 05:00:00+00:00,SMX,78.21,0.3,0.53,0.6,0.44,0.49,448581515,0.23
2024-01-25 05:00:00+00:00,PCSA,78.05,2.05,3.65,5.91,3.62,5.1,74239036,1.6
2024-05-21 04:00:00+00:00,BDRX,77.95,1.27,2.26,2.96,1.95,2.33,125654905,0.99
2023-02-09 05:00:00+00:00,WLDS,77.92,0.63,1.12,1.29,0.86,0.91,63698668,0.49
2024-02-15 05:00:00+00:00,SOUN,77.83,2.25,4.01,4.06,3.11,3.76,298289429,1.75
2024-06-10 04:00:00+00:00,HOVR,77.78,0.72,1.28,1.31,0.89,1.0,40330688,0.56
2024-04-10 04:00:00+00:00,MRIN,77.64,0.29,0.51,0.91,0.47,0.65,230630100,0.22
2024-09-27 04:00:00+00:00,CNEY,77.62,0.58,1.03,1.27,0.88,0.96,223134148,0.45
2024-12-11 05:00:00+00:00,AMPG,77.4,0.99,1.76,2.5,1.47,1.93,201923074,0.77
2024-08-20 04:00:00+00:00,TTNP,77.09,5.02,8.89,14.8,8.34,10.0,24949142,3.87
2024-09-20 04:00:00+00:00,BNZI,77.08,2.88,5.1,7.5,4.71,5.69,61385735,2.22
2024-10-14 04:00:00+00:00,VERB,76.99,7.91,14.0,16.13,12.2,12.53,37895244,6.09
2024-03-27 04:00:00+00:00,LIXT,76.94,2.25,3.99,4.4,3.05,3.52,30986295,1.74
2024-11-22 05:00:00+00:00,WCT,76.8,1.25,2.21,2.32,1.55,1.98,39394878,0.96
2023-05-09 04:00:00+00:00,CLRO,76.75,1.24,2.2,2.27,1.8,2.14,56065323,0.96
2023-09-01 04:00:00+00:00,SCNX,76.7,7.64,13.5,14.37,10.06,11.62,13213856,5.86
2024-10-17 04:00:00+00:00,BREA,76.57,0.7,1.23,1.72,0.91,1.02,42665004,0.53
2024-11-20 05:00:00+00:00,FBRX,76.54,5.93,10.46,18.81,8.79,13.55,29585938,4.53
2024-08-27 04:00:00+00:00,ENSC,75.76,0.44,0.77,0.81,0.56,0.64,95114387,0.33
2024-05-14 04:00:00+00:00,HOLO,75.75,2.0,3.52,3.9,2.26,3.23,105541158,1.52
2024-09-06 04:00:00+00:00,BLMZ,75.74,0.81,1.42,2.8,1.33,1.77,145444181,0.61
2024-07-31 04:00:00+00:00,LSH,75.53,2.37,4.16,4.34,2.84,3.8,28509345,1.79
2024-11-05 05:00:00+00:00,AGFY,75.48,3.14,5.51,5.64,3.82,4.4,21302438,2.37
2024-12-18 05:00:00+00:00,VSTE,75.38,1.3,2.28,2.38,1.48,1.61,62953880,0.98
2024-04-15 04:00:00+00:00,SNGX,75.34,0.39,0.68,0.93,0.45,0.47,135037373,0.29
2023-07-17 04:00:00+00:00,ABOS,75.32,6.28,11.01,11.31,9.26,9.72,29235172,4.73
2023-05-01 04:00:00+00:00,SNTG,75.13,1.97,3.45,9.63,2.99,4.35,48902559,1.48
2024-11-19 05:00:00+00:00,WHLR,75.09,5.78,10.12,11.28,9.51,10.5,203856,4.34
2024-09-20 04:00:00+00:00,NBY,75.09,0.5,0.87,1.01,0.62,0.74,145591921,0.37
2024-09-04 04:00:00+00:00,WISA,75.0,1.36,2.38,3.25,1.95,3.06,195662001,1.02
2024-01-19 05:00:00+00:00,MESA,74.97,0.64,1.12,1.25,0.88,0.96,62525685,0.48
2023-06-01 04:00:00+00:00,UCAR,74.92,3.11,5.44,11.3,4.59,7.59,123716154,2.33
2024-03-28 04:00:00+00:00,BCG,74.84,9.5,16.61,16.61,10.98,12.95,416802,7.11
2024-06-17 04:00:00+00:00,SCNI,74.79,3.49,6.1,6.97,5.11,5.6,30155650,2.61
2024-10-04 04:00:00+00:00,BENF,74.79,1.19,2.08,2.14,1.7,1.89,108308918,0.89
2023-01-10 05:00:00+00:00,SHC,74.77,8.64,15.1,17.79,14.46,17.25,49808327,6.46
2024-12-09 05:00:00+00:00,DUO,74.68,0.58,1.01,1.54,0.77,0.88,262137038,0.43
2023-08-25 04:00:00+00:00,LSB,74.58,0.78,1.36,1.39,1.07,1.25,44185561,0.58
2024-10-21 04:00:00+00:00,BIVI,74.47,2.35,4.1,7.5,2.41,2.63,147238909,1.75
2024-08-28 04:00:00+00:00,BOF,74.29,0.67,1.17,1.73,0.95,1.65,213694207,0.5
2023-05-19 04:00:00+00:00,SDA,74.15,4.1,7.14,8.27,5.83,7.8,12098028,3.04
2024-05-31 04:00:00+00:00,XHG,74.1,0.69,1.21,1.35,0.84,0.9,37221275,0.52
2024-03-20 04:00:00+00:00,TRUG,73.91,1.15,2.0,2.27,1.56,1.89,59473897,0.85
2023-09-29 04:00:00+00:00,GPCR,73.71,37.47,65.09,65.51,48.55,50.42,9971177,27.62
2024-06-03 04:00:00+00:00,GME,73.68,23.14,40.19,40.5,26.4,28.0,165808288,17.05
2023-05-15 04:00:00+00:00,LMFA,73.64,0.74,1.29,1.37,0.89,1.04,42021678,0.55
2023-11-28 05:00:00+00:00,EONR,73.41,1.73,3.0,4.15,2.61,3.64,45994558,1.27
2023-12-29 05:00:00+00:00,ENFY,73.16,1.9,3.29,4.0,2.59,3.03,9656853,1.39
2024-12-20 05:00:00+00:00,TAOP,73.15,0.32,0.55,0.82,0.39,0.41,139096556,0.23
2023-04-24 04:00:00+00:00,ACON,73.0,0.74,1.28,2.37,1.13,1.28,77981120,0.54
2024-08-07 04:00:00+00:00,RR,72.97,0.37,0.64,0.73,0.54,0.62,188115395,0.27
2024-11-13 05:00:00+00:00,KXIN,72.77,2.92,5.04,7.3,3.91,4.18,46865215,2.12
2023-11-27 05:00:00+00:00,BDRX,72.76,2.79,4.82,8.81,4.37,5.11,33186556,2.03
2023-08-01 04:00:00+00:00,ABVC,72.69,2.49,4.3,5.08,3.23,3.61,11282057,1.81
2024-05-22 04:00:00+00:00,BNED,72.56,0.54,0.93,1.35,0.72,1.13,309993357,0.39
2024-10-31 04:00:00+00:00,EFSH,72.55,0.39,0.67,0.71,0.42,0.53,94951829,0.28
2023-05-18 04:00:00+00:00,CWD,72.33,6.0,10.34,13.0,7.05,7.7,10254643,4.34
2024-12-24 05:00:00+00:00,BAOS,72.25,1.73,2.98,13.66,2.88,7.1,58744815,1.25
2023-03-30 04:00:00+00:00,APLM,72.06,10.81,18.6,49.0,18.6,29.4,1831656,7.79
2024-10-22 04:00:00+00:00,HYZN,72.02,1.93,3.32,3.34,2.11,2.55,36112119,1.39
2024-07-24 04:00:00+00:00,BBLG,72.0,1.25,2.15,4.25,1.65,1.92,41389493,0.9
2024-07-08 04:00:00+00:00,ZAPP,71.99,4.07,7.0,10.1,6.0,9.24,105092013,2.93
2023-04-13 04:00:00+00:00,CXAI,71.87,1.6,2.75,9.73,2.7,7.13,163777432,1.15
2023-03-30 04:00:00+00:00,SCYX,71.86,1.67,2.87,2.97,2.42,2.94,53023088,1.2
2024-02-05 05:00:00+00:00,FDMT,71.81,17.49,30.05,35.61,28.75,32.29,19637650,12.56
2024-02-05 05:00:00+00:00,WRAP,71.81,4.08,7.01,7.01,3.68,3.97,2083137,2.93
2023-12-19 05:00:00+00:00,ZJYL,71.79,101.87,175.0,190.0,103.74,113.88,310142,73.13
2024-02-02 05:00:00+00:00,INBS,71.78,2.41,4.14,6.99,3.93,5.95,95158633,1.73
2024-04-04 04:00:00+00:00,TCBP,71.54,1.3,2.23,3.27,1.82,1.95,87764586,0.93
2023-11-16 05:00:00+00:00,AIFF,71.52,1.58,2.71,2.98,2.34,2.79,24477019,1.13
2024-12-18 05:00:00+00:00,TCBP,71.49,0.47,0.8,0.82,0.56,0.65,29343302,0.34
2024-06-05 04:00:00+00:00,MITQ,71.43,0.7,1.2,1.44,0.92,1.0,67900279,0.5
2024-03-15 04:00:00+00:00,GERN,71.43,1.75,3.0,3.49,3.0,3.36,111710980,1.25
2024-12-30 05:00:00+00:00,OCTO,71.25,1.6,2.74,3.04,2.05,2.58,28881223,1.14
2024-09-19 04:00:00+00:00,RZLV,71.16,4.75,8.13,10.76,5.62,7.0,7604573,3.38
2025-01-06 05:00:00+00:00,ARBE,71.1,2.63,4.5,4.9,3.48,4.0,129861525,1.87
2024-07-25 04:00:00+00:00,EZFL,71.08,2.49,4.26,5.0,3.36,4.01,203938,1.77
2024-02-13 05:00:00+00:00,VCIG,70.98,1.06,1.81,2.11,1.18,1.25,26090881,0.75
2023-05-12 04:00:00+00:00,DRMA,70.98,1.93,3.3,3.68,2.42,2.61,38195295,1.37
2024-09-03 04:00:00+00:00,AUUD,70.72,0.86,1.46,1.58,1.07,1.13,106017793,0.6
2023-12-06 05:00:00+00:00,MLGO,70.66,2.42,4.13,10.76,3.73,9.58,79342333,1.71
2024-03-26 04:00:00+00:00,STOK,70.31,6.5,11.07,13.0,10.16,10.29,19469012,4.57
2024-04-03 04:00:00+00:00,ORKA,70.18,1.71,2.91,3.88,2.88,3.25,80810493,1.2
2024-04-08 04:00:00+00:00,LGVN,70.0,2.2,3.74,5.47,2.03,2.15,50509418,1.54
2023-01-19 05:00:00+00:00,NRSN,69.84,1.26,2.14,2.91,2.03,2.22,82327781,0.88
2024-09-04 04:00:00+00:00,WINT,69.59,3.19,5.41,5.79,2.92,3.32,15261258,2.22
2024-01-10 05:00:00+00:00,CMND,69.57,2.07,3.51,3.58,2.66,2.93,47861197,1.44
2024-12-31 05:00:00+00:00,MLGO,69.53,4.07,6.9,7.69,3.45,3.76,34424953,2.83
2023-12-08 05:00:00+00:00,MBI,69.51,7.38,12.51,13.51,11.77,13.42,11521081,5.13
2024-02-20 05:00:00+00:00,BFRI,69.45,0.75,1.27,1.88,0.96,1.15,28488146,0.52
2024-08-01 04:00:00+00:00,BBLG,69.44,2.16,3.66,3.7,2.67,2.72,67818009,1.5
2024-06-21 04:00:00+00:00,AREB,69.44,0.3,0.51,0.93,0.43,0.76,371719192,0.21
2024-07-10 04:00:00+00:00,VVPR,69.41,2.55,4.32,4.62,2.9,3.05,44737182,1.77
2024-11-21 05:00:00+00:00,WORX,69.39,0.98,1.66,2.75,1.58,2.12,144385787,0.68
2024-02-14 05:00:00+00:00,TAOP,69.3,1.14,1.93,1.98,1.3,1.57,12739517,0.79
2024-10-16 04:00:00+00:00,BDRX,69.26,5.01,8.48,10.89,6.76,8.4,7326281,3.47
2024-05-14 04:00:00+00:00,PLUG,69.2,2.89,4.89,4.9,3.42,3.44,203418430,2.0
2024-12-05 05:00:00+00:00,FOXX,69.06,3.2,5.41,7.05,4.2,4.95,4703469,2.21
2023-02-21 05:00:00+00:00,MOB,69.03,1.55,2.62,2.73,2.1,2.19,30806513,1.07
2023-01-26 05:00:00+00:00,MLGO,68.99,1.67,2.82,3.75,2.45,2.74,113575182,1.15
2024-01-26 05:00:00+00:00,ACON,68.9,1.86,3.15,3.85,2.69,2.84,33697715,1.28
2024-03-12 04:00:00+00:00,RGLS,68.84,1.38,2.33,3.79,1.98,2.36,167936966,0.95
2024-08-06 04:00:00+00:00,TENX,68.84,2.92,4.93,5.15,3.54,3.76,28168434,2.01
2023-02-02 05:00:00+00:00,ZVSA,68.71,1.76,2.97,2.98,2.27,2.34,5160334,1.21
2024-04-09 04:00:00+00:00,ACRV,68.7,5.91,9.97,11.9,8.8,9.62,38277212,4.06
2024-02-28 05:00:00+00:00,IXHL,68.48,4.22,7.11,8.47,5.51,6.27,14218733,2.89
2023-11-03 04:00:00+00:00,TNON,68.24,0.85,1.43,1.48,1.06,1.27,40977152,0.58
2023-10-03 04:00:00+00:00,ALXO,68.19,4.81,8.09,8.32,6.91,7.51,42682444,3.28
2024-12-05 05:00:00+00:00,BJDX,68.12,3.89,6.54,7.19,4.8,6.2,17038528,2.65
2023-03-14 04:00:00+00:00,AIMD,68.06,0.72,1.21,1.45,1.06,1.29,52352480,0.49
2025-01-03 05:00:00+00:00,SCPX,67.97,0.35,0.58,0.8,0.43,0.55,92739943,0.23
2024-10-29 04:00:00+00:00,LUCY,67.89,5.98,10.04,10.4,7.12,7.71,11491070,4.06
2024-12-04 05:00:00+00:00,HRTX,67.8,1.18,1.98,1.99,1.47,1.64,61666400,0.8
2023-09-20 04:00:00+00:00,BJDX,67.74,3.1,5.2,5.95,4.2,4.75,37350587,2.1
2024-03-21 04:00:00+00:00,KAVL,67.67,1.33,2.23,3.89,2.22,2.91,97516098,0.9
2024-04-08 04:00:00+00:00,UCAR,67.66,4.7,7.88,8.63,5.16,5.37,16497321,3.18
2024-09-13 04:00:00+00:00,ATPC,67.59,1.45,2.43,2.95,1.61,1.75,80360673,0.98
2023-07-07 04:00:00+00:00,GRRR,67.46,2.09,3.5,5.79,3.36,4.7,160243093,1.41
2024-03-07 05:00:00+00:00,CELZ,67.44,4.76,7.97,10.28,5.68,6.3,7930407,3.21
2024-12-27 05:00:00+00:00,WIMI,67.44,1.29,2.16,2.77,1.7,2.29,129486751,0.87
2024-10-14 04:00:00+00:00,XPON,67.36,2.39,4.0,4.25,3.18,3.52,29723104,1.61
2024-10-23 04:00:00+00:00,LRHC,67.35,0.49,0.82,1.78,0.76,1.13,182508548,0.33
2023-05-11 04:00:00+00:00,POLA,67.31,1.04,1.74,1.88,1.32,1.48,34736478,0.7
2023-11-15 05:00:00+00:00,CMMB,67.21,0.61,1.02,1.08,0.67,0.82,76810293,0.41
2024-12-03 05:00:00+00:00,JANX,67.17,40.18,67.17,71.25,59.3,59.86,7727758,26.99
2024-12-20 05:00:00+00:00,HUMA,67.05,3.46,5.78,6.77,4.45,4.64,75491166,2.32
2024-04-25 04:00:00+00:00,BRFH,66.99,1.03,1.72,2.19,1.37,1.82,44400909,0.69
2024-04-18 04:00:00+00:00,BPTH,66.98,3.24,5.41,7.67,3.56,4.2,83537371,2.17
2023-07-14 04:00:00+00:00,TRUG,66.96,11.38,19.0,19.91,11.6,12.25,372471,7.62
2024-12-27 05:00:00+00:00,SES,66.9,1.42,2.37,2.47,1.87,2.39,118690573,0.95
2024-07-11 04:00:00+00:00,VLCN,66.9,3.65,6.09,7.0,3.35,3.74,29100912,2.44
2023-12-05 05:00:00+00:00,ALLR,66.69,0.6,1.0,1.11,0.5,0.58,64664041,0.4
2024-04-24 04:00:00+00:00,BOF,66.67,1.17,1.95,2.51,1.68,2.08,107439388,0.78
2023-10-02 04:00:00+00:00,ICCM,66.6,0.54,0.9,1.16,0.73,0.86,105048914,0.36
2024-08-05 04:00:00+00:00,UVXY,66.56,39.02,64.99,65.87,48.36,61.77,30766523,25.97
2023-10-04 04:00:00+00:00,CDT,66.46,4.83,8.04,8.75,3.6,3.94,3745562,3.21
2024-07-26 04:00:00+00:00,CREV,66.29,6.17,10.26,10.38,8.15,9.05,8059537,4.09
2024-09-25 04:00:00+00:00,OCTO,66.27,2.49,4.14,4.86,3.35,3.63,100600651,1.65
2024-07-17 04:00:00+00:00,ADTX,66.26,1.6,2.66,2.72,1.98,2.32,30615533,1.06
2024-03-20 04:00:00+00:00,TGL,66.21,4.38,7.28,8.69,5.5,6.05,33647557,2.9
2024-06-05 04:00:00+00:00,MFI,66.15,1.3,2.16,2.35,1.31,1.52,42608104,0.86
2024-04-12 04:00:00+00:00,NXPL,66.0,1.5,2.49,2.68,1.78,1.87,45610151,0.99
2024-06-25 04:00:00+00:00,LRHC,66.0,1.5,2.49,3.36,1.67,1.76,69041706,0.99
2024-10-30 04:00:00+00:00,STI,65.96,0.4,0.66,0.69,0.45,0.47,250597572,0.26
2024-08-14 04:00:00+00:00,DGLY,65.92,0.85,1.41,1.83,1.24,1.36,98869534,0.56
2023-04-28 04:00:00+00:00,WAI,65.9,4.78,7.93,9.12,6.0,8.0,7615739,3.15
2023-01-25 05:00:00+00:00,SNOA,65.83,1.2,1.99,2.68,1.62,1.69,99516717,0.79
2024-06-07 04:00:00+00:00,DBVT,65.82,0.57,0.94,1.1,0.9,1.01,888034,0.37
2024-08-21 04:00:00+00:00,SDIG,65.53,2.93,4.85,5.44,4.67,5.34,60383860,1.92
2024-09-03 04:00:00+00:00,SGRP,65.52,1.45,2.4,2.42,2.38,2.4,4398065,0.95
2023-03-06 05:00:00+00:00,BBIO,65.5,10.87,17.99,19.39,16.28,16.52,31105554,7.12
2024-07-05 04:00:00+00:00,ZAPP,65.44,2.72,4.5,5.2,3.36,4.07,50348989,1.78
2023-11-15 05:00:00+00:00,SPRC,65.37,4.36,7.21,7.45,5.83,6.46,14638015,2.85
2024-10-24 04:00:00+00:00,ZENA,65.34,1.76,2.91,2.93,2.03,2.16,54982740,1.15
2024-08-13 04:00:00+00:00,CXAI,65.31,1.47,2.43,3.76,2.4,2.71,188360883,0.96
2024-07-24 04:00:00+00:00,PVLA,65.29,7.98,13.19,17.45,12.63,15.05,5845911,5.21
2023-10-06 04:00:00+00:00,PRZO,65.23,0.65,1.07,1.42,0.93,1.16,124969639,0.42
2023-08-08 04:00:00+00:00,DRUG,65.22,3.22,5.32,6.44,3.71,4.17,30680287,2.1
